"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2016年2月25日","2,741.25","2,922.24","2,922.24","2,729.85","27.03B","-6.41%"
"2016年2月24日","2,928.90","2,889.88","2,929.87","2,872.27","21.34B","0.88%"
"2016年2月23日","2,903.33","2,925.71","2,928.05","2,872.28","19.97B","-0.81%"
"2016年2月22日","2,927.18","2,888.60","2,933.96","2,880.35","23.22B","2.35%"
"2016年2月19日","2,860.02","2,854.90","2,872.72","2,840.49","16.34B","-0.10%"
"2016年2月18日","2,862.89","2,881.78","2,893.21","2,857.70","21.92B","-0.16%"
"2016年2月17日","2,867.34","2,829.76","2,868.70","2,824.36","21.69B","1.08%"
"2016年2月16日","2,836.57","2,758.58","2,840.62","2,758.58","19.60B","3.29%"
"2016年2月15日","2,746.20","2,684.96","2,760.36","2,682.09","12.93B","-0.63%"
"2016年2月5日","2,763.49","2,783.08","2,790.06","2,762.16","14.12B","-0.63%"
"2016年2月4日","2,781.02","2,751.43","2,793.30","2,751.31","17.04B","1.52%"
"2016年2月3日","2,739.25","2,719.57","2,746.07","2,696.88","14.84B","-0.38%"
"2016年2月2日","2,749.57","2,687.98","2,755.16","2,687.98","15.81B","2.26%"
"2016年2月1日","2,688.85","2,730.98","2,735.26","2,655.62","15.64B","-1.78%"
"2016年1月29日","2,737.60","2,652.85","2,755.37","2,649.79","18.67B","3.09%"
"2016年1月28日","2,655.66","2,711.16","2,740.54","2,647.49","17.11B","-2.92%"
"2016年1月27日","2,735.56","2,756.08","2,768.77","2,638.30","21.57B","-0.52%"
"2016年1月26日","2,749.79","2,907.72","2,911.99","2,743.84","21.08B","-6.42%"
"2016年1月25日","2,938.51","2,934.08","2,955.78","2,911.83","15.30B","0.75%"
"2016年1月22日","2,916.56","2,911.11","2,931.36","2,851.73","15.98B","1.25%"
"2016年1月21日","2,880.48","2,934.39","2,998.79","2,880.08","19.17B","-3.23%"
"2016年1月20日","2,976.69","2,993.01","3,016.28","2,951.92","21.65B","-1.03%"
"2016年1月19日","3,007.74","2,914.41","3,012.07","2,906.40","20.53B","3.22%"
"2016年1月18日","2,913.84","2,847.54","2,945.45","2,844.70","16.47B","0.44%"
"2016年1月15日","2,900.97","2,988.05","3,001.71","2,883.87","19.87B","-3.55%"
"2016年1月14日","3,007.65","2,874.05","3,012.29","2,867.55","21.29B","1.97%"
"2016年1月13日","2,949.60","3,041.11","3,059.01","2,949.29","19.43B","-2.42%"
"2016年1月12日","3,022.86","3,026.16","3,047.66","2,978.46","20.77B","0.20%"
"2016年1月11日","3,016.70","3,131.85","3,166.22","3,016.70","27.16B","-5.33%"
"2016年1月8日","3,186.41","3,194.63","3,235.45","3,056.88","28.64B","1.97%"
"2016年1月7日","3,125.00","3,309.66","3,309.66","3,115.89","7.06B","-7.04%"
"2016年1月6日","3,361.84","3,291.19","3,362.97","3,288.93","23.89B","2.25%"
"2016年1月5日","3,287.71","3,196.65","3,328.14","3,189.60","26.69B","-0.26%"
"2016年1月4日","3,296.26","3,536.59","3,538.69","3,295.74","18.44B","-6.86%"
"2015年12月31日","3,539.18","3,570.47","3,580.60","3,538.35","17.70B","-0.94%"
"2015年12月30日","3,572.88","3,566.73","3,573.68","3,538.11","18.79B","0.26%"
"2015年12月29日","3,563.74","3,528.40","3,564.17","3,515.52","18.26B","0.85%"
"2015年12月28日","3,533.78","3,635.77","3,641.59","3,533.78","27.00B","-2.59%"
"2015年12月25日","3,627.91","3,614.05","3,635.26","3,601.74","19.85B","0.43%"
"2015年12月24日","3,612.49","3,631.31","3,640.22","3,572.28","22.78B","-0.65%"
"2015年12月23日","3,636.09","3,653.28","3,684.57","3,633.03","29.82B","-0.43%"
"2015年12月22日","3,651.77","3,645.99","3,652.63","3,616.87","26.12B","0.26%"
"2015年12月21日","3,642.47","3,568.58","3,651.06","3,565.75","29.98B","1.77%"
"2015年12月18日","3,578.96","3,574.94","3,614.70","3,568.16","27.37B","-0.03%"
"2015年12月17日","3,580.00","3,533.63","3,583.41","3,533.63","28.39B","1.81%"
"2015年12月16日","3,516.19","3,522.09","3,538.69","3,506.29","19.35B","0.17%"
"2015年12月15日","3,510.35","3,518.13","3,529.96","3,496.85","20.05B","-0.29%"
"2015年12月14日","3,520.67","3,403.51","3,521.78","3,399.28","21.54B","2.51%"
"2015年12月11日","3,434.58","3,441.60","3,455.55","3,410.92","18.29B","-0.61%"
"2015年12月10日","3,455.50","3,469.81","3,503.65","3,446.27","20.04B","-0.49%"
"2015年12月9日","3,472.44","3,462.58","3,495.70","3,454.88","19.57B","0.07%"
"2015年12月8日","3,470.07","3,518.65","3,518.65","3,466.79","22.44B","-1.89%"
"2015年12月7日","3,536.93","3,529.81","3,543.95","3,506.62","20.83B","0.34%"
"2015年12月4日","3,524.99","3,558.15","3,568.97","3,510.41","25.17B","-1.67%"
"2015年12月3日","3,584.82","3,525.73","3,591.73","3,517.23","28.11B","1.35%"
"2015年12月2日","3,536.91","3,450.28","3,538.85","3,427.66","30.15B","2.33%"
"2015年12月1日","3,456.31","3,442.44","3,483.41","3,417.55","25.24B","0.32%"
"2015年11月30日","3,445.40","3,433.86","3,470.37","3,327.81","30.42B","0.26%"
"2015年11月27日","3,436.30","3,616.54","3,621.90","3,412.43","35.43B","-5.48%"
"2015年11月26日","3,635.55","3,659.57","3,668.38","3,629.86","30.68B","-0.34%"
"2015年11月25日","3,647.93","3,614.07","3,648.37","3,607.52","27.30B","0.88%"
"2015年11月24日","3,616.11","3,602.89","3,616.48","3,563.10","24.88B","0.16%"
"2015年11月23日","3,610.31","3,630.87","3,654.75","3,598.87","31.60B","-0.56%"
"2015年11月20日","3,630.50","3,620.79","3,640.53","3,607.92","31.08B","0.37%"
"2015年11月19日","3,617.06","3,573.78","3,618.21","3,561.04","24.79B","1.36%"
"2015年11月18日","3,568.47","3,605.06","3,617.07","3,558.70","29.76B","-1.01%"
"2015年11月17日","3,604.80","3,629.98","3,678.27","3,598.07","38.36B","-0.06%"
"2015年11月16日","3,606.96","3,522.46","3,607.61","3,519.42","27.62B","0.73%"
"2015年11月13日","3,580.84","3,600.76","3,632.56","3,564.81","34.59B","-1.43%"
"2015年11月12日","3,632.90","3,656.82","3,659.31","3,603.23","36.17B","-0.48%"
"2015年11月11日","3,650.25","3,635.00","3,654.88","3,605.62","36.10B","0.27%"
"2015年11月10日","3,640.49","3,617.40","3,669.53","3,607.89","42.97B","-0.18%"
"2015年11月9日","3,646.88","3,588.50","3,673.76","3,588.50","50.30B","1.58%"
"2015年11月6日","3,590.03","3,514.44","3,596.38","3,508.83","42.92B","1.91%"
"2015年11月5日","3,522.82","3,459.22","3,585.66","3,455.53","55.33B","1.83%"
"2015年11月4日","3,459.64","3,325.62","3,459.65","3,325.62","33.91B","4.31%"
"2015年11月3日","3,316.70","3,330.32","3,346.27","3,302.18","19.29B","-0.25%"
"2015年11月2日","3,325.08","3,337.58","3,391.06","3,322.31","23.10B","-1.70%"
"2015年10月30日","3,382.56","3,380.28","3,417.20","3,346.59","24.36B","-0.14%"
"2015年10月29日","3,387.32","3,387.77","3,411.71","3,362.51","23.57B","0.36%"
"2015年10月28日","3,375.20","3,417.01","3,439.76","3,367.23","29.35B","-1.72%"
"2015年10月27日","3,434.34","3,409.14","3,441.57","3,332.62","32.82B","0.14%"
"2015年10月26日","3,429.58","3,448.65","3,457.52","3,402.00","36.56B","0.50%"
"2015年10月23日","3,412.43","3,377.55","3,422.02","3,360.22","34.74B","1.30%"
"2015年10月22日","3,368.74","3,292.29","3,373.78","3,282.99","32.37B","1.45%"
"2015年10月21日","3,320.68","3,428.56","3,447.26","3,265.44","45.85B","-3.06%"
"2015年10月20日","3,425.33","3,377.55","3,425.52","3,357.86","31.90B","1.14%"
"2015年10月19日","3,386.70","3,401.63","3,423.40","3,355.57","37.81B","-0.14%"
"2015年10月16日","3,391.35","3,358.30","3,393.02","3,334.85","39.55B","1.60%"
"2015年10月15日","3,338.07","3,255.03","3,338.30","3,254.39","31.63B","2.32%"
"2015年10月14日","3,262.44","3,280.02","3,307.32","3,256.25","29.51B","-0.93%"
"2015年10月13日","3,293.23","3,262.16","3,298.63","3,253.25","29.72B","0.17%"
"2015年10月12日","3,287.66","3,193.54","3,318.71","3,188.41","38.63B","3.28%"
"2015年10月9日","3,183.15","3,146.64","3,192.72","3,137.79","23.49B","1.27%"
"2015年10月8日","3,143.36","3,156.07","3,172.28","3,133.13","23.43B","2.97%"
"2015年9月30日","3,052.78","3,052.84","3,073.30","3,039.74","14.66B","0.48%"
"2015年9月29日","3,038.14","3,055.22","3,068.30","3,021.16","16.32B","-2.02%"
"2015年9月28日","3,100.76","3,085.57","3,103.07","3,042.31","15.67B","0.27%"
"2015年9月25日","3,092.35","3,130.85","3,149.95","3,063.00","23.63B","-1.60%"
"2015年9月24日","3,142.69","3,126.49","3,151.16","3,109.69","21.29B","0.86%"
"2015年9月23日","3,115.89","3,137.72","3,164.04","3,104.74","23.63B","-2.19%"
"2015年9月22日","3,185.62","3,161.32","3,213.48","3,152.48","27.48B","0.92%"
"2015年9月21日","3,156.54","3,072.09","3,159.88","3,060.86","23.99B","1.89%"
"2015年9月18日","3,097.92","3,100.28","3,122.05","3,070.34","20.92B","0.38%"
"2015年9月17日","3,086.06","3,131.98","3,204.70","3,085.31","31.76B","-2.10%"
"2015年9月16日","3,152.26","2,998.04","3,182.93","2,983.54","27.75B","4.89%"
"2015年9月15日","3,005.17","3,043.80","3,081.70","2,983.92","24.92B","-3.52%"
"2015年9月14日","3,114.80","3,221.17","3,229.48","3,049.23","34.66B","-2.67%"
"2015年9月11日","3,200.23","3,189.48","3,223.76","3,163.45","22.46B","0.07%"
"2015年9月10日","3,197.89","3,190.55","3,243.28","3,178.90","27.33B","-1.39%"
"2015年9月9日","3,243.09","3,182.55","3,256.74","3,165.70","37.53B","2.29%"
"2015年9月8日","3,170.45","3,054.44","3,174.71","3,011.12","25.54B","2.92%"
"2015年9月7日","3,080.42","3,149.38","3,217.58","3,066.30","29.65B","-2.52%"
"2015年9月2日","3,160.17","3,027.68","3,194.48","3,019.09","43.82B","-0.20%"
"2015年9月1日","3,166.62","3,157.83","3,180.33","3,053.74","43.24B","-1.23%"
"2015年8月31日","3,205.99","3,203.56","3,207.86","3,109.16","39.74B","-0.82%"
"2015年8月28日","3,232.35","3,125.26","3,235.84","3,102.95","44.31B","4.82%"
"2015年8月27日","3,083.59","2,978.03","3,085.42","2,906.49","40.03B","5.34%"
"2015年8月26日","2,927.29","2,980.79","3,092.04","2,850.71","46.67B","-1.27%"
"2015年8月25日","2,964.97","3,004.13","3,123.03","2,947.94","35.23B","-7.63%"
"2015年8月24日","3,209.91","3,373.48","3,388.36","3,191.88","33.47B","-8.49%"
"2015年8月21日","3,507.74","3,609.96","3,652.84","3,490.54","36.99B","-4.27%"
"2015年8月20日","3,664.29","3,754.57","3,788.01","3,663.61","39.01B","-3.42%"
"2015年8月19日","3,794.11","3,646.80","3,811.43","3,558.38","47.54B","1.23%"
"2015年8月18日","3,748.16","3,999.13","4,006.34","3,743.39","54.38B","-6.15%"
"2015年8月17日","3,993.67","3,947.84","3,994.54","3,907.40","46.04B","0.71%"
"2015年8月14日","3,965.33","3,976.41","4,000.68","3,939.84","46.80B","0.27%"
"2015年8月13日","3,954.56","3,869.91","3,955.79","3,838.16","43.01B","1.76%"
"2015年8月12日","3,886.32","3,881.23","3,937.77","3,871.14","44.27B","-1.06%"
"2015年8月11日","3,927.91","3,928.81","3,970.34","3,891.18","53.89B","-0.01%"
"2015年8月10日","3,928.42","3,786.03","3,943.62","3,775.85","49.73B","4.92%"
"2015年8月7日","3,744.20","3,692.61","3,756.74","3,686.30","34.08B","2.26%"
"2015年8月6日","3,661.54","3,625.50","3,710.57","3,614.74","27.41B","-0.89%"
"2015年8月5日","3,694.57","3,745.65","3,782.35","3,676.39","36.64B","-1.65%"
"2015年8月4日","3,756.54","3,621.85","3,757.03","3,601.29","36.29B","3.69%"
"2015年8月3日","3,622.91","3,614.99","3,648.94","3,549.50","36.40B","-1.11%"
"2015年7月31日","3,663.73","3,655.67","3,729.51","3,620.17","35.10B","-1.13%"
"2015年7月30日","3,705.77","3,773.79","3,844.37","3,685.96","45.79B","-2.20%"
"2015年7月29日","3,789.17","3,689.82","3,792.07","3,612.06","43.44B","3.44%"
"2015年7月28日","3,663.00","3,573.14","3,762.53","3,537.36","56.33B","-1.68%"
"2015年7月27日","3,725.56","3,985.57","4,051.16","3,720.44","55.60B","-8.48%"
"2015年7月24日","4,070.91","4,124.75","4,184.45","4,044.83","62.74B","-1.29%"
"2015年7月23日","4,123.92","4,022.27","4,132.61","4,019.04","56.36B","2.43%"
"2015年7月22日","4,026.05","3,996.43","4,042.34","3,960.86","52.07B","0.21%"
"2015年7月21日","4,017.67","3,939.90","4,041.82","3,912.80","50.43B","0.64%"
"2015年7月20日","3,992.11","3,948.42","4,021.33","3,927.12","53.91B","0.88%"
"2015年7月17日","3,957.35","3,831.42","3,994.48","3,814.15","48.17B","3.51%"
"2015年7月16日","3,823.18","3,758.50","3,877.51","3,688.44","49.23B","0.46%"
"2015年7月15日","3,805.70","3,874.97","3,914.27","3,741.25","60.13B","-3.03%"
"2015年7月14日","3,924.49","3,958.37","4,035.43","3,855.56","67.06B","-1.16%"
"2015年7月13日","3,970.39","3,918.99","4,030.19","3,858.64","64.35B","2.39%"
"2015年7月10日","3,877.80","3,707.46","3,959.22","3,677.43","58.64B","4.54%"
"2015年7月9日","3,709.33","3,432.45","3,748.48","3,373.54","65.69B","5.76%"
"2015年7月8日","3,507.19","3,467.40","3,599.25","3,421.53","68.04B","-5.90%"
"2015年7月7日","3,727.12","3,654.78","3,750.57","3,585.40","69.88B","-1.29%"
"2015年7月6日","3,775.91","3,975.21","3,975.21","3,653.04","83.11B","2.41%"
"2015年7月3日","3,686.92","3,793.71","3,927.13","3,629.56","54.82B","-5.77%"
"2015年7月2日","3,912.77","4,058.62","4,080.39","3,795.25","58.60B","-3.48%"
"2015年7月1日","4,053.70","4,214.15","4,317.05","4,043.37","59.88B","-5.23%"
"2015年6月30日","4,277.22","4,006.75","4,279.97","3,847.88","70.92B","5.53%"
"2015年6月29日","4,053.03","4,289.77","4,297.47","3,875.05","67.38B","-3.34%"
"2015年6月26日","4,192.87","4,399.93","4,456.90","4,139.53","56.52B","-7.40%"
"2015年6月25日","4,527.78","4,711.76","4,720.70","4,483.55","57.28B","-3.46%"
"2015年6月24日","4,690.15","4,604.58","4,691.77","4,552.13","54.30B","2.48%"
"2015年6月23日","4,576.49","4,471.61","4,577.94","4,264.77","47.35B","2.19%"
"2015年6月19日","4,478.36","4,689.93","4,744.08","4,476.50","45.27B","-6.42%"
"2015年6月18日","4,785.36","4,942.52","4,966.77","4,780.87","50.74B","-3.67%"
"2015年6月17日","4,967.90","4,890.55","4,983.66","4,767.22","53.71B","1.65%"
"2015年6月16日","4,887.43","5,004.41","5,029.68","4,842.10","55.08B","-3.47%"
"2015年6月15日","5,062.99","5,174.42","5,176.79","5,048.74","63.78B","-2.00%"
"2015年6月12日","5,166.35","5,143.34","5,178.19","5,103.40","62.56B","0.87%"
"2015年6月11日","5,121.59","5,101.44","5,122.46","5,050.76","56.40B","0.30%"
"2015年6月10日","5,106.04","5,049.20","5,164.16","5,001.49","59.70B","-0.15%"
"2015年6月9日","5,113.53","5,145.98","5,147.45","5,042.96","72.99B","-0.36%"
"2015年6月8日","5,131.88","5,045.69","5,146.95","4,997.48","85.50B","2.17%"
"2015年6月5日","5,023.10","5,016.09","5,051.63","4,898.07","77.22B","1.54%"
"2015年6月4日","4,947.10","4,912.95","4,947.96","4,647.41","67.50B","0.76%"
"2015年6月3日","4,909.98","4,924.38","4,942.06","4,822.44","61.15B","-0.01%"
"2015年6月2日","4,910.53","4,844.70","4,911.57","4,797.55","62.37B","1.69%"
"2015年6月1日","4,828.74","4,633.10","4,829.50","4,615.23","59.34B","4.71%"
"2015年5月29日","4,611.74","4,603.47","4,698.19","4,431.56","61.13B","-0.18%"
"2015年5月28日","4,620.27","4,943.74","4,986.50","4,614.24","78.30B","-6.50%"
"2015年5月27日","4,941.71","4,932.85","4,958.16","4,857.06","68.12B","0.63%"
"2015年5月26日","4,910.90","4,854.85","4,911.68","4,779.08","70.49B","2.02%"
"2015年5月25日","4,813.80","4,660.07","4,814.67","4,656.82","68.25B","3.35%"
"2015年5月22日","4,657.60","4,584.98","4,658.27","4,562.99","65.56B","2.83%"
"2015年5月21日","4,529.42","4,456.43","4,530.48","4,438.26","46.50B","1.87%"
"2015年5月20日","4,446.29","4,434.98","4,520.54","4,432.28","51.41B","0.65%"
"2015年5月19日","4,417.55","4,285.78","4,418.40","4,285.78","43.67B","3.13%"
"2015年5月18日","4,283.49","4,277.89","4,324.83","4,260.51","38.01B","-0.58%"
"2015年5月15日","4,308.69","4,366.82","4,366.82","4,278.55","43.97B","-1.59%"
"2015年5月14日","4,378.31","4,372.82","4,397.74","4,329.04","44.91B","0.06%"
"2015年5月13日","4,375.76","4,402.38","4,415.63","4,342.48","51.05B","-0.58%"
"2015年5月12日","4,401.22","4,342.37","4,402.31","4,317.98","52.19B","1.56%"
"2015年5月11日","4,333.58","4,231.27","4,334.88","4,187.82","48.88B","3.04%"
"2015年5月8日","4,205.92","4,152.98","4,206.86","4,099.04","39.74B","2.28%"
"2015年5月7日","4,112.21","4,197.90","4,213.76","4,108.01","39.46B","-2.77%"
"2015年5月6日","4,229.27","4,311.64","4,376.35","4,187.37","48.17B","-1.62%"
"2015年5月5日","4,298.71","4,479.85","4,488.87","4,282.24","57.29B","-4.06%"
"2015年5月4日","4,480.46","4,441.34","4,487.57","4,387.43","49.42B","0.87%"
"2015年4月30日","4,441.66","4,483.01","4,507.34","4,441.05","52.67B","-0.78%"
"2015年4月29日","4,476.62","4,446.12","4,499.94","4,398.64","51.98B","0.01%"
"2015年4月28日","4,476.21","4,527.64","4,572.39","4,432.90","76.77B","-1.13%"
"2015年4月27日","4,527.40","4,441.93","4,529.74","4,441.93","67.11B","3.04%"
"2015年4月24日","4,393.69","4,355.95","4,416.38","4,318.12","62.86B","-0.47%"
"2015年4月23日","4,414.51","4,414.48","4,444.41","4,358.84","66.73B","0.36%"
"2015年4月22日","4,398.49","4,304.60","4,400.19","4,297.95","68.03B","2.44%"
"2015年4月21日","4,293.62","4,212.19","4,294.37","4,188.57","63.45B","1.82%"
"2015年4月20日","4,217.08","4,301.35","4,356.00","4,190.68","85.71B","-1.64%"
"2015年4月17日","4,287.30","4,254.72","4,317.22","4,238.91","70.17B","2.20%"
"2015年4月16日","4,194.82","4,055.92","4,195.31","4,031.24","55.12B","2.71%"
"2015年4月15日","4,084.16","4,135.65","4,175.49","4,069.01","61.30B","-1.24%"
"2015年4月14日","4,135.57","4,125.78","4,168.35","4,091.26","61.07B","0.34%"
"2015年4月13日","4,121.71","4,072.72","4,128.07","4,057.29","58.98B","2.17%"
"2015年4月10日","4,034.31","3,947.49","4,040.35","3,929.32","48.43B","1.94%"
"2015年4月9日","3,957.53","4,006.13","4,016.40","3,900.03","58.52B","-0.93%"
"2015年4月8日","3,994.81","3,976.53","4,000.22","3,903.65","61.81B","0.84%"
"2015年4月7日","3,961.38","3,899.42","3,961.67","3,891.73","57.04B","2.52%"
"2015年4月3日","3,863.93","3,803.38","3,864.40","3,792.21","47.30B","1.00%"
"2015年4月2日","3,825.78","3,827.69","3,835.45","3,775.89","47.93B","0.41%"
"2015年4月1日","3,810.29","3,748.34","3,817.08","3,742.21","44.75B","1.66%"
"2015年3月31日","3,747.90","3,822.99","3,835.57","3,737.04","56.17B","-1.02%"
"2015年3月30日","3,786.57","3,710.61","3,795.93","3,710.61","56.47B","2.59%"
"2015年3月27日","3,691.10","3,686.13","3,710.48","3,656.83","40.89B","0.24%"
"2015年3月26日","3,682.10","3,641.94","3,707.32","3,615.01","48.86B","0.58%"
"2015年3月25日","3,660.73","3,680.95","3,693.15","3,634.56","52.19B","-0.83%"
"2015年3月24日","3,691.41","3,692.57","3,715.87","3,600.70","63.96B","0.10%"
"2015年3月23日","3,687.73","3,640.10","3,688.25","3,635.48","53.61B","1.95%"
"2015年3月20日","3,617.32","3,587.08","3,632.34","3,569.38","51.67B","0.98%"
"2015年3月19日","3,582.27","3,576.02","3,600.68","3,546.84","53.73B","0.14%"
"2015年3月18日","3,577.30","3,510.50","3,577.66","3,503.85","54.52B","2.13%"
"2015年3月17日","3,502.85","3,469.60","3,504.12","3,459.69","52.09B","1.55%"
"2015年3月16日","3,449.30","3,391.16","3,449.30","3,377.09","39.91B","2.26%"
"2015年3月13日","3,372.91","3,359.49","3,391.26","3,352.15","32.84B","0.70%"
"2015年3月12日","3,349.32","3,314.81","3,360.05","3,300.49","35.73B","1.78%"
"2015年3月11日","3,290.90","3,289.59","3,325.05","3,278.47","28.30B","0.15%"
"2015年3月10日","3,286.07","3,289.08","3,309.92","3,277.09","28.58B","-0.49%"
"2015年3月9日","3,302.41","3,224.31","3,307.70","3,198.37","32.15B","1.89%"
"2015年3月6日","3,241.19","3,248.04","3,266.93","3,234.53","28.29B","-0.22%"
"2015年3月5日","3,248.48","3,264.08","3,266.64","3,221.67","32.07B","-0.95%"
"2015年3月4日","3,279.53","3,264.18","3,286.59","3,250.48","29.36B","0.51%"
"2015年3月3日","3,263.05","3,317.69","3,317.69","3,260.43","38.20B","-2.19%"
"2015年3月2日","3,336.28","3,332.72","3,336.76","3,298.67","34.64B","0.78%"
"2015年2月27日","3,310.30","3,296.83","3,324.55","3,291.01","29.92B","0.36%"
"2015年2月26日","3,298.36","3,222.15","3,300.62","3,202.19","30.13B","2.15%"
"2015年2月25日","3,228.84","3,256.48","3,257.22","3,215.55","23.33B","-0.56%"
"2015年2月17日","3,246.91","3,230.88","3,255.73","3,230.77","22.83B","0.76%"
"2015年2月16日","3,222.36","3,206.14","3,228.85","3,195.88","22.38B","0.58%"
"2015年2月13日","3,203.83","3,186.81","3,237.16","3,182.79","26.13B","0.96%"
"2015年2月12日","3,173.42","3,157.96","3,181.77","3,134.24","19.46B","0.50%"
"2015年2月11日","3,157.70","3,145.77","3,166.42","3,139.05","17.28B","0.51%"
"2015年2月10日","3,141.59","3,090.49","3,142.10","3,084.25","19.38B","1.50%"
"2015年2月9日","3,095.12","3,063.51","3,119.03","3,049.11","20.61B","0.62%"
"2015年2月6日","3,075.91","3,120.09","3,129.54","3,052.94","24.68B","-1.93%"
"2015年2月5日","3,136.53","3,251.21","3,251.21","3,135.82","30.61B","-1.18%"
"2015年2月4日","3,174.13","3,212.82","3,238.98","3,171.14","24.91B","-0.96%"
"2015年2月3日","3,204.91","3,156.09","3,207.94","3,129.73","24.82B","2.45%"
"2015年2月2日","3,128.30","3,148.14","3,175.13","3,122.57","25.09B","-2.56%"
"2015年1月30日","3,210.36","3,273.75","3,288.50","3,210.31","25.83B","-1.59%"
"2015年1月29日","3,262.30","3,259.00","3,286.79","3,234.24","27.47B","-1.31%"
"2015年1月28日","3,305.74","3,325.72","3,354.80","3,294.65","30.19B","-1.41%"
"2015年1月27日","3,352.96","3,389.85","3,390.22","3,290.22","37.45B","-0.89%"
"2015年1月26日","3,383.18","3,347.26","3,384.80","3,321.31","31.75B","0.94%"
"2015年1月23日","3,351.76","3,357.10","3,406.79","3,328.29","36.62B","0.25%"
"2015年1月22日","3,343.34","3,327.32","3,352.38","3,293.98","35.34B","0.59%"
"2015年1月21日","3,323.61","3,189.09","3,337.00","3,178.34","41.10B","4.74%"
"2015年1月20日","3,173.05","3,114.56","3,190.25","3,100.48","35.71B","1.82%"
"2015年1月19日","3,116.35","3,189.73","3,262.21","3,095.07","40.11B","-7.70%"
"2015年1月16日","3,376.49","3,343.60","3,400.32","3,340.49","33.99B","1.20%"
"2015年1月15日","3,336.45","3,224.07","3,337.08","3,207.55","28.25B","3.54%"
"2015年1月14日","3,222.44","3,242.34","3,268.48","3,193.98","24.02B","-0.40%"
"2015年1月13日","3,235.30","3,223.54","3,259.39","3,214.41","23.07B","0.19%"
"2015年1月12日","3,229.32","3,258.21","3,275.19","3,191.58","32.21B","-1.71%"
"2015年1月9日","3,285.41","3,276.97","3,404.83","3,267.51","41.02B","-0.24%"
"2015年1月8日","3,293.46","3,371.96","3,381.57","3,285.10","37.11B","-2.39%"
"2015年1月7日","3,373.95","3,326.65","3,374.90","3,312.21","39.19B","0.67%"
"2015年1月6日","3,351.45","3,330.80","3,394.22","3,303.18","50.17B","0.03%"
"2015年1月5日","3,350.52","3,258.63","3,369.28","3,253.88","53.14B","3.58%"
